OUT;Res.3Jan.;Res.3Feb.;Res.3Mar.;Res.3Apr.;Res.3May.;Res.3Jun.;Res.3Jul.;Res.3Aug.;Res.3Sep.;Res.3Oct.;Res.3Nov.;Res.3Dec.;Res.4Jan.;Res.4Feb.;Res.4Mar.;Res.4Apr.;Res.4May.;Res.4Jun.;Res.4Jul.;Res.4Aug.;Res.4Oct.;Res.4Nov.;Res.4Dec.;Res.5Feb.;Res.5Mar.;Res.5Apr.;Res.5May.;Res.5Jun.;Res.5Jul.;Res.5Aug.;Res.5Oct.;Res.5Nov.;Res.5Dec.;D1.3Jan.;D1.3Feb.;D1.3May.;D1.3Jun.;D1.3Jul.;D1.3Oct.;D1.4Mar.;D1.4Apr.;D1.4May.;D1.4Jun.;D1.4Jul.;D1.4Aug.;D1.4Oct.;D1.4Dec.;D1.5Mar.;D1.5Apr.;D1.5May.;D1.5Jun.;D1.5Aug.;V2.3Jan.;V2.3Feb.;V2.3Mar.;V2.3Apr.;V2.3May.;V2.3Jun.;V2.3Jul.;V2.3Aug.;V2.3Sep.;V2.4Mar.;V2.4May.;V2.4Jun.;V2.4Dec.;V2.4Nov.;V2.5Feb.;V2.5Mar.;V2.5Apr.;V2.5May.;V2.5Jun.;V2.5Aug.;V2.5Dec.
denovo160233;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;25;19;5;0;0;0;0;0;0;0;0;0;0;0;1
denovo160206;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;4;7;6;5;3;0;0;0;1;1;0;0;0;0;1;5;1
denovo160083;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
denovo159978;0;1;0;0;4;3;0;2;11;1;0;0;0;0;0;0;17;13;5;0;2;5;0;0;0;0;4;10;7;5;2;2;3;0;0;0;0;7;1;0;0;2;0;2;0;8;0;0;0;6;0;0;0;0;0;0;13;22;28;22;10;0;1;5;9;5;0;1;0;2;35;18;8
denovo159957;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;3;2;1;0;0;0;0;0;0;0;0;1;4;1;0
denovo15969;0;0;0;0;3;0;0;0;2;1;1;0;0;0;0;0;2;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;10;7;6;3;1;0;0;1;1;0;0;0;0;0;7;4;1
denovo159671;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;2;0;0;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
denovo159560;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;5;1;0
denovo159549;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
denovo15954;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
denovo159532;0;0;0;0;1;2;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;17;8;17;5;0;0;0;0;7;0;0;0;0;0;0;0
denovo159530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1
denovo159370;0;0;0;0;2;2;0;1;2;0;0;0;0;0;0;0;3;4;0;2;0;1;0;0;0;0;0;2;2;0;1;0;0;0;0;1;0;5;1;0;0;0;0;2;0;2;0;0;0;1;0;0;0;0;0;0;7;11;15;10;3;0;2;3;0;1;0;0;0;0;6;7;0
denovo159326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
denovo159233;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;0;0;0;0;0;1;0;0;0;0;0;1;0
denovo159220;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;4;8;1;0;0;0;0;0;0;0;0;0;0;0;0
denovo159203;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
denovo159160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0
denovo159126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;6;5;1;3;0;0;1;2;0;0;0;0;0;3;1;1
denovo159103;0;0;0;0;0;0;0;0;0;0;1;0;1;6;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
denovo159071;0;0;0;0;3;1;0;0;9;0;0;0;0;0;0;0;2;1;0;1;1;2;0;0;0;0;0;1;2;1;0;0;1;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;2;0;1;0;0;0;0;10;7;21;13;10;1;0;1;1;0;0;0;1;1;8;7;0
denovo159064;0;0;0;0;1;1;0;0;5;0;0;0;0;0;0;1;2;6;0;0;0;2;0;0;0;0;1;1;1;2;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;3;0;0;0;0;0;0;8;3;5;6;3;0;0;1;2;0;0;0;0;1;6;10;0
denovo158880;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1
denovo158811;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;0;0;5;6;0;0;0;1;1;1;0;0;0;0;0;0;4;430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
denovo158667;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;6;4;1;1;0;1;0;0;0;0;0;2;4;0;1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;2;2;2;2;1;0;0;3;2;1;0;0;0;0;12;3;3
denovo158584;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;4;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;7;12;5;2;0;0;0;2;1;0;0;0;0;3;0;0
denovo158498;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7;8;7;0;0;0;0;0;0;0;0;0;0;0;0
denovo158380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;3;0;0;0;0;1;0;0
denovo158276;0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;2;8;2;2;0;0;0;0;0;0;0;0;2;3;1;0
denovo158263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
denovo158260;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1
denovo158253;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
denovo158222;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;2;0;2;5;0;0;0;0;0;1;1;0;0;0;2;8;0
denovo158145;0;0;0;0;1;0;0;0;0;0;0;0;4;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
denovo158143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;7;3;1;0;0;0;0;0;0;0;0;0;0;0;0
denovo158129;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0
denovo157996;0;0;0;0;0;0;0;0;8;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;17;19;10;0;0;0;0;0;0;0;0;0;0;0;0
denovo157957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
denovo15787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;4;0;1;2;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;7;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0
denovo157851;0;0;0;0;0;1;189;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
denovo157806;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;2;4;1;0;0;0;0;0;0;0;0;0;2;0;0
denovo157788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;4;0;1
denovo157764;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
denovo157763;0;0;0;0;6;2;0;0;7;1;1;0;0;0;0;0;6;2;3;1;0;1;0;0;0;0;0;1;4;0;0;1;0;0;0;1;0;4;2;0;0;0;0;1;0;5;0;0;0;2;0;0;0;0;0;0;10;18;23;24;11;0;4;6;6;3;0;0;0;2;13;8;3
denovo157647;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
denovo157623;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;10;9;0;1;0;1;0;0;0;0;3;1;0;3;2;1;3;0;0;0;1;3;1;0;0;1;0;1;0;2;0;0;1;2;0;0;0;0;0;0;5;12;19;10;1;0;0;0;3;1;0;0;0;1;16;11;2
denovo157578;0;0;0;2;15;3;0;1;14;11;7;0;3;0;0;3;3;6;30;13;11;2;0;0;0;0;0;1;1;1;1;0;1;0;0;0;2;3;1;0;0;6;0;0;0;3;0;0;0;0;0;0;0;0;0;1;20;4;6;3;3;0;6;0;0;39;0;0;0;0;0;0;9
denovo157540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
denovo157506;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;6;2;1;0;0;0;0;0;0;0;0;1;2;2;0;1;0;0;0;0;3;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;11;11;3;5;5;0;1;1;3;0;0;0;0;4;4;6;2
denovo157472;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;7;9;2;0;0;0;0;0;0;0;0;0;1;0;0
denovo157415;0;0;0;0;1;2;0;1;0;1;0;0;0;0;0;0;1;3;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0
denovo157380;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
denovo157283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;12;0;0;0;0;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;1;0
denovo157253;0;0;0;0;0;4;100;1;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;11;1;0;0;0;0;0;19;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
denovo157237;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
denovo157142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
denovo157141;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
denovo157060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0
denovo157041;0;0;0;0;2;7;0;0;0;0;0;0;0;0;0;3;23;20;1;2;0;1;0;0;0;0;53;13;0;2;1;0;2;0;0;2;2;2;0;0;0;0;0;0;0;18;0;0;0;8;3;0;0;0;0;3;2;1;2;0;0;0;0;0;4;3;0;0;0;11;1;5;4
denovo15700;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
denovo156982;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
denovo156893;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
denovo156768;0;0;0;1;2;2;0;0;9;0;1;0;0;0;0;0;6;3;2;0;0;4;0;0;0;0;2;1;1;1;1;0;0;0;0;0;0;3;2;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;7;17;11;10;17;0;1;5;2;2;1;0;0;0;7;6;1
denovo156545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;2;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;4;4;3;1;2;0;0;1;1;0;0;0;0;2;10;7;1
denovo15653;0;0;0;0;2;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
denovo156520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;3;0;0;9;0;0;0;0;2;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;1;0;0;0;0;0;0;0
denovo15642;1;0;0;0;1;0;0;0;6;0;0;0;0;0;0;0;3;9;0;0;0;1;0;0;0;0;2;1;2;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;1;3;7;3;7;0;0;0;6;0;0;0;0;0;11;3;1
denovo156368;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;1;2;5;2;2;0;0;0;0;0;0;0;0;0;4;4;0
denovo15635;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;6;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;0
denovo156311;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;2;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0;0
denovo156239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
denovo156191;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0
denovo156129;0;0;0;0;1;3;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;2;0;0;1
denovo156059;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;2;2;2;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;4;0;0;0;0;1;0;1;1
denovo156042;0;0;0;0;4;3;0;1;9;1;0;0;0;0;0;0;8;6;1;2;0;0;0;0;0;1;4;1;3;1;0;1;2;0;0;0;0;7;0;0;0;0;0;0;0;4;0;0;0;3;1;0;0;0;0;1;8;11;24;16;15;0;0;2;4;1;0;0;0;0;6;3;0
denovo155939;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0
denovo155937;0;0;0;0;2;9;0;2;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;0;1;0;0;0;0;0;4;20;11;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;7;2;10;3;0;0;0;13;3;0;0;7;0;49;2;7
denovo155919;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;3
denovo155913;0;0;0;0;0;0;0;1;19;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0
denovo155911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
denovo155816;0;0;0;0;4;3;0;1;12;0;2;0;0;0;0;0;11;14;6;4;1;2;0;0;0;0;0;3;6;3;2;3;0;0;0;1;1;7;1;0;0;2;0;2;0;4;0;0;0;5;1;0;0;0;0;0;14;40;30;18;11;0;0;8;8;1;0;0;0;3;35;24;6
denovo155704;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
denovo155693;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
denovo155420;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;3;0;1;0;0;0;1;1
denovo155325;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0
denovo15523;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;8;8;4;0;0;0;0;0;0;0;0;0;1;2;0
denovo155183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;3;0;3;0;2;0;0;0;0;0;0;0;0;0;2;0;0
